LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,DATE
L. James - A. Davis - D. Russell,LAL,1,26,101.8,121.8,-20.1,61.9,2.17,16.7,25.8,85.2,53.4,0.1,46.2,50.6,102.79,42.5,10/29/2023
L. James - D. Russell - G. Vincent,LAL,1,22,122.9,110.6,12.3,61.9,2.17,19.7,27.8,80.0,58.1,0.1,63.2,66.1,104.58,57.8,10/29/2023
L. James - A. Davis - A. Reaves,LAL,1,17,77.8,116.2,-38.4,70.0,2.33,14.9,18.2,82.4,46.2,0.1,37.5,40.4,104.40,31.0,10/29/2023
L. James - T. Prince - A. Reaves,LAL,1,17,77.8,116.2,-38.4,70.0,2.33,14.9,18.2,82.4,46.2,0.1,37.5,40.4,104.40,31.0,10/29/2023
A. Davis - T. Prince - G. Vincent,LAL,1,16,111.4,125.7,-14.3,50.0,2.33,15.6,17.6,70.6,44.1,0.1,56.7,58.9,106.22,41.3,10/29/2023
A. Davis - D. Russell - A. Reaves,LAL,1,15,84.8,131.3,-46.4,70.0,2.33,15.9,21.1,84.6,46.9,0.1,41.4,44.2,102.86,31.2,10/29/2023
D. Russell - T. Prince - A. Reaves,LAL,1,15,84.8,131.3,-46.4,70.0,2.33,15.9,21.1,84.6,46.9,0.1,41.4,44.2,102.86,31.2,10/29/2023
D. Russell - T. Prince - G. Vincent,LAL,1,15,123.3,132.3,-8.9,57.1,1.60,19.5,27.3,68.8,51.9,0.2,64.0,65.9,100.84,45.6,10/29/2023
L. James - D. Russell - A. Reaves,LAL,1,15,84.8,131.3,-46.4,70.0,2.33,15.9,21.1,84.6,46.9,0.1,41.4,44.2,102.86,31.2,10/29/2023
A. Davis - D. Russell - G. Vincent,LAL,1,14,120.7,116.1,4.6,46.2,2.00,15.0,33.3,73.7,55.9,0.1,50.0,56.3,105.61,49.2,10/29/2023
L. James - T. Prince - G. Vincent,LAL,1,14,125.0,113.8,11.2,53.8,1.40,18.4,30.0,73.3,56.0,0.2,65.2,67.1,100.10,53.3,10/29/2023
L. James - A. Davis - G. Vincent,LAL,1,11,117.4,104.2,13.2,50.0,1.67,15.6,33.3,78.6,57.7,0.1,50.0,55.8,105.42,51.2,10/29/2023
A. Davis - C. Wood - T. Prince,LAL,1,10,109.1,76.2,32.9,57.1,2.00,13.3,30.8,100,66.7,0.1,42.5,52.0,106.39,69.0,10/29/2023
D. Russell - R. Hachimura - G. Vincent,LAL,1,10,136.4,95.5,40.9,60.0,6.00,20.0,25.0,75.0,58.3,0.0,61.1,69.7,106.31,78.7,10/29/2023
A. Davis - C. Wood - A. Reaves,LAL,1,9,100.0,80.0,20.0,50.0,1.50,10.7,30.8,100,65.4,0.1,39.5,48.5,106.96,60.0,10/29/2023
C. Wood - T. Prince - A. Reaves,LAL,1,9,100.0,80.0,20.0,50.0,1.50,10.7,30.8,100,65.4,0.1,39.5,48.5,106.96,60.0,10/29/2023
C. Wood - T. Prince - G. Vincent,LAL,1,8,131.3,93.3,37.9,57.1,2.00,20.0,0.0,83.3,50.0,0.1,86.4,82.3,98.33,70.4,10/29/2023
A. Davis - G. Vincent - A. Reaves,LAL,1,7,106.3,113.3,-7.1,60.0,3.00,15.0,11.1,80.0,35.7,0.1,62.5,61.8,112.47,42.6,10/29/2023
A. Davis - R. Hachimura - A. Reaves,LAL,1,7,111.1,117.6,-6.5,80.0,1.33,14.8,45.5,100,68.4,0.2,42.9,54.3,114.55,47.4,10/29/2023
A. Davis - R. Hachimura - G. Vincent,LAL,1,7,117.6,122.2,-4.6,66.7,4.00,16.7,30.0,66.7,47.4,0.1,50.0,57.1,115.33,46.8,10/29/2023
A. Davis - T. Prince - R. Hachimura,LAL,1,7,111.8,129.4,-17.6,80.0,2.00,16.0,44.4,77.8,61.1,0.1,42.3,54.6,113.07,45.6,10/29/2023
D. Russell - G. Vincent - J. Hayes,LAL,1,7,117.6,111.8,5.9,71.4,5.00,21.7,16.7,77.8,53.3,0.1,66.7,68.3,113.60,57.5,10/29/2023
L. James - D. Russell - J. Hayes,LAL,1,7,117.6,111.8,5.9,71.4,5.00,21.7,16.7,77.8,53.3,0.1,66.7,68.3,113.60,57.5,10/29/2023
L. James - D. Russell - R. Hachimura,LAL,1,7,137.5,66.7,70.8,71.4,5.00,22.7,20.0,90.0,66.7,0.1,66.7,75.1,109.68,96.5,10/29/2023
L. James - G. Vincent - J. Hayes,LAL,1,7,117.6,111.8,5.9,71.4,5.00,21.7,16.7,77.8,53.3,0.1,66.7,68.3,113.60,57.5,10/29/2023
L. James - R. Hachimura - G. Vincent,LAL,1,7,137.5,66.7,70.8,71.4,5.00,22.7,20.0,90.0,66.7,0.1,66.7,75.1,109.68,96.5,10/29/2023
D. Russell - R. Hachimura - J. Hayes,LAL,1,6,138.5,76.9,61.5,66.7,4.00,23.5,0.0,87.5,63.6,0.1,77.8,83.6,111.10,88.5,10/29/2023
L. James - C. Wood - T. Prince,LAL,1,6,125.0,69.2,55.8,80.0,2.00,25.0,0.0,85.7,60.0,0.2,75.0,73.5,99.45,91.4,10/29/2023
L. James - R. Hachimura - J. Hayes,LAL,1,6,138.5,76.9,61.5,66.7,4.00,23.5,0.0,87.5,63.6,0.1,77.8,83.6,111.10,88.5,10/29/2023
R. Hachimura - G. Vincent - J. Hayes,LAL,1,6,138.5,76.9,61.5,66.7,4.00,23.5,0.0,87.5,63.6,0.1,77.8,83.6,111.10,88.5,10/29/2023
T. Prince - R. Hachimura - A. Reaves,LAL,1,6,113.3,100.0,13.3,75.0,1.50,13.6,50.0,100,73.3,0.1,40.9,55.2,113.17,59.6,10/29/2023
D. Russell - C. Wood - T. Prince,LAL,1,5,166.7,88.9,77.8,80.0,2.00,30.8,0.0,75.0,75.0,0.2,120.0,104.2,93.24,100,10/29/2023
L. James - D. Russell - C. Wood,LAL,1,5,166.7,88.9,77.8,80.0,2.00,30.8,0.0,75.0,75.0,0.2,120.0,104.2,93.24,100,10/29/2023
T. Prince - G. Vincent - A. Reaves,LAL,1,5,107.7,91.7,16.0,50.0,0.00,13.3,0.0,75.0,30.0,0.0,66.7,65.1,110.46,54.5,10/29/2023
A. Davis - C. Wood - R. Hachimura,LAL,1,4,120.0,90.0,30.0,66.7,1.00,12.5,66.7,100,84.6,0.2,33.3,51.5,109.92,67.6,10/29/2023
A. Davis - D. Russell - R. Hachimura,LAL,1,4,133.3,100.0,33.3,50.0,0.00,15.4,40.0,62.5,53.8,0.0,44.4,55.8,111.20,64.9,10/29/2023
C. Wood - R. Hachimura - A. Reaves,LAL,1,4,120.0,90.0,30.0,66.7,1.00,12.5,66.7,100,84.6,0.2,33.3,51.5,109.92,67.6,10/29/2023
C. Wood - T. Prince - R. Hachimura,LAL,1,4,120.0,90.0,30.0,66.7,1.00,12.5,66.7,100,84.6,0.2,33.3,51.5,109.92,67.6,10/29/2023
D. Russell - C. Wood - G. Vincent,LAL,1,4,150.0,100.0,50.0,75.0,1.50,27.3,0.0,66.7,66.7,0.3,125.0,104.2,92.90,84.6,10/29/2023
D. Russell - G. Vincent - C. Reddish,LAL,1,4,100.0,150.0,-50.0,33.3,0.00,9.1,40.0,60.0,50.0,0.0,42.9,45.7,105.21,29.7,10/29/2023
L. James - C. Wood - G. Vincent,LAL,1,4,150.0,100.0,50.0,75.0,1.50,27.3,0.0,66.7,66.7,0.3,125.0,104.2,92.90,84.6,10/29/2023
A. Davis - C. Wood - G. Vincent,LAL,1,3,112.5,85.7,26.8,33.3,0.00,11.1,0.0,100,42.9,0.0,64.3,64.3,104.85,57.1,10/29/2023
A. Davis - G. Vincent - C. Reddish,LAL,1,3,112.5,112.5,0.0,33.3,1.00,9.1,40.0,80.0,60.0,0.1,50.0,57.1,117.55,50.0,10/29/2023
A. Davis - R. Hachimura - C. Reddish,LAL,1,3,112.5,112.5,0.0,33.3,1.00,9.1,40.0,80.0,60.0,0.1,50.0,57.1,117.55,50.0,10/29/2023
C. Wood - G. Vincent - A. Reaves,LAL,1,3,112.5,85.7,26.8,33.3,0.00,11.1,0.0,100,42.9,0.0,64.3,64.3,104.85,57.1,10/29/2023
R. Hachimura - G. Vincent - A. Reaves,LAL,1,3,100.0,157.1,-57.1,100,2.00,18.2,20.0,100,33.3,0.1,60.0,59.2,121.35,31.0,10/29/2023
R. Hachimura - G. Vincent - C. Reddish,LAL,1,3,112.5,112.5,0.0,33.3,1.00,9.1,40.0,80.0,60.0,0.1,50.0,57.1,117.55,50.0,10/29/2023
T. Prince - R. Hachimura - G. Vincent,LAL,1,3,100.0,185.7,-85.7,100,0.00,22.2,0.0,0.0,0.0,0.0,62.5,60.8,117.89,23.5,10/29/2023
A. Davis - D. Russell - C. Reddish,LAL,1,2,150.0,60.0,90.0,0.0,0.00,0.0,50.0,75.0,66.7,0.0,50.0,61.5,103.68,93.8,10/29/2023
D. Russell - C. Reddish - J. Hayes,LAL,1,2,50.0,225.0,-175.0,100,0.00,16.7,33.3,0.0,25.0,0.0,33.3,25.8,122.55,-19.0,10/29/2023
D. Russell - R. Hachimura - C. Reddish,LAL,1,2,150.0,60.0,90.0,0.0,0.00,0.0,50.0,75.0,66.7,0.0,50.0,61.5,103.68,93.8,10/29/2023
G. Vincent - C. Reddish - J. Hayes,LAL,1,2,50.0,225.0,-175.0,100,0.00,16.7,33.3,0.0,25.0,0.0,33.3,25.8,122.55,-19.0,10/29/2023
L. James - A. Davis - C. Wood,LAL,1,2,75.0,20.0,55.0,100,0.00,20.0,0.0,100,57.1,0.0,25.0,33.8,113.68,111.1,10/29/2023
L. James - C. Reddish - J. Hayes,LAL,1,2,50.0,225.0,-175.0,100,0.00,16.7,33.3,0.0,25.0,0.0,33.3,25.8,122.55,-19.0,10/29/2023
,,,,,,,,,,,,,,,,122.55,-19.0,10/29/2023
,,,,,,,,,,,,,,,,122.55,-19.0,10/29/2023
,,,,,,,,,,,,,,,,141.97,20.8,10/29/2023
,,,,,,,,,,,,,,,,96.00,166.7,10/29/2023
,,,,,,,,,,,,,,,,112.50,0.0,10/29/2023
,,,,,,,,,,,,,,,,141.97,20.8,10/29/2023
,,,,,,,,,,,,,,,,123.43,180.0,10/29/2023
,,,,,,,,,,,,,,,,120.00,0.0,10/29/2023
R. Hachimura - C. Reddish - A. Reaves,LAL,1,1,75.0,200.0,-125.0,100,1.00,16.7,33.3,100,50.0,0.3,50.0,50.0,141.97,20.8,10/29/2023
L. James - G. Vincent - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.63,0.0,10/29/2023
A. Davis - D. Russell - T. Prince,LAL,1,23,102.0,116.7,-14.7,70.0,2.33,21.2,9.5,76.0,45.7,0.1,56.3,59.2,100.21,44.9,10/30/2023
A. Davis - T. Prince - A. Reaves,LAL,1,23,97.9,116.3,-18.4,78.9,2.50,23.4,4.8,75.0,42.2,0.1,52.6,55.8,102.63,41.6,10/30/2023
L. James - A. Davis - A. Reaves,LAL,1,21,84.4,95.6,-11.1,75.0,1.33,20.3,10.0,75.0,47.9,0.2,48.6,51.1,102.13,46.4,10/30/2023
A. Davis - D. Russell - A. Reaves,LAL,1,20,93.2,118.6,-25.4,76.5,2.17,22.4,5.6,76.2,43.6,0.1,54.4,56.6,104.49,40.0,10/30/2023
D. Russell - T. Prince - A. Reaves,LAL,1,20,93.2,118.6,-25.4,76.5,2.17,22.4,5.6,76.2,43.6,0.1,54.4,56.6,104.49,40.0,10/30/2023
L. James - A. Davis - T. Prince,LAL,1,20,102.4,97.6,4.9,81.3,2.60,23.2,10.5,71.4,46.8,0.1,52.9,56.6,99.56,57.6,10/30/2023
L. James - A. Davis - D. Russell,LAL,1,19,105.1,91.9,13.2,73.3,2.20,20.8,17.6,64.3,46.7,0.1,54.8,58.6,97.78,64.6,10/30/2023
L. James - D. Russell - T. Prince,LAL,1,17,97.3,100.0,-2.7,78.6,2.20,22.0,12.5,73.9,48.7,0.1,55.2,57.7,100.41,54.6,10/30/2023
L. James - T. Prince - A. Reaves,LAL,1,16,91.4,102.9,-11.5,92.3,2.40,25.0,6.3,76.2,45.9,0.1,50.0,53.0,103.61,48.8,10/30/2023
D. Russell - C. Wood - G. Vincent,LAL,1,13,132.1,89.3,42.9,71.4,2.00,25.6,12.5,70.6,52.0,0.2,77.5,77.2,104.19,75.9,10/30/2023
L. James - D. Russell - A. Reaves,LAL,1,13,83.9,100.0,-16.1,90.9,2.00,23.8,7.7,73.7,46.9,0.2,52.2,53.5,106.80,48.5,10/30/2023
L. James - C. Wood - G. Vincent,LAL,1,12,104.3,87.5,16.8,44.4,0.57,14.3,16.7,55.0,46.2,0.3,67.9,70.3,96.71,76.2,10/30/2023
A. Davis - C. Wood - G. Vincent,LAL,1,11,95.0,76.2,18.8,50.0,1.00,15.4,28.6,47.6,42.9,0.2,53.3,56.7,93.01,98.1,10/30/2023
A. Davis - G. Vincent - A. Reaves,LAL,1,11,75.0,95.7,-20.7,50.0,0.80,13.3,18.2,66.7,46.2,0.2,42.1,45.3,99.53,50.0,10/30/2023
L. James - D. Russell - C. Wood,LAL,1,11,133.3,90.9,42.4,50.0,1.25,17.9,25.0,62.5,50.0,0.2,67.6,69.7,91.41,73.3,10/30/2023
A. Davis - C. Wood - A. Reaves,LAL,1,10,89.5,111.1,-21.6,42.9,0.75,13.0,14.3,61.5,45.0,0.2,53.6,57.1,90.15,56.7,10/30/2023
C. Wood - G. Vincent - J. Hayes,LAL,1,10,121.7,104.5,17.2,72.7,1.60,25.8,0.0,90.0,56.3,0.2,83.3,81.4,110.20,62.4,10/30/2023
D. Russell - C. Wood - J. Hayes,LAL,1,10,121.7,104.5,17.2,72.7,1.60,25.8,0.0,90.0,56.3,0.2,83.3,81.4,110.20,62.4,10/30/2023
D. Russell - G. Vincent - J. Hayes,LAL,1,10,121.7,104.5,17.2,72.7,1.60,25.8,0.0,90.0,56.3,0.2,83.3,81.4,110.20,62.4,10/30/2023
L. James - A. Davis - G. Vincent,LAL,1,10,100.0,66.7,33.3,33.3,0.50,8.7,25.0,52.9,44.0,0.2,42.9,54.2,99.04,88.6,10/30/2023
A. Davis - C. Reddish - A. Reaves,LAL,1,9,80.0,130.0,-50.0,50.0,1.33,15.4,20.0,71.4,41.2,0.1,44.4,44.4,107.26,28.6,10/30/2023
A. Davis - D. Russell - C. Wood,LAL,1,9,160.0,81.3,78.8,50.0,0.00,19.0,28.6,61.5,50.0,0.0,63.3,68.0,80.81,86.6,10/30/2023
C. Wood - G. Vincent - C. Reddish,LAL,1,9,121.1,100.0,21.1,80.0,4.00,28.6,14.3,80.0,52.9,0.1,68.8,68.1,104.27,71.7,10/30/2023
L. James - A. Davis - C. Wood,LAL,1,9,121.4,68.8,52.7,16.7,0.33,5.9,40.0,47.1,45.5,0.2,63.6,66.6,80.57,108.6,10/30/2023
L. James - D. Russell - G. Vincent,LAL,1,8,129.4,88.2,41.2,57.1,1.00,18.2,20.0,58.3,47.1,0.2,68.2,73.5,103.33,80.8,10/30/2023
L. James - G. Vincent - A. Reaves,LAL,1,8,75.0,87.5,-12.5,40.0,0.50,10.5,14.3,77.8,50.0,0.3,41.7,46.6,100.17,41.7,10/30/2023
A. Davis - C. Wood - T. Prince,LAL,1,7,136.4,84.6,51.7,40.0,0.00,14.3,20.0,60.0,46.7,0.0,65.0,68.9,87.23,78.7,10/30/2023
A. Davis - G. Vincent - C. Reddish,LAL,1,7,80.0,80.0,0.0,66.7,2.00,19.0,25.0,77.8,52.9,0.1,42.9,42.9,110.20,61.5,10/30/2023
C. Wood - G. Vincent - A. Reaves,LAL,1,7,71.4,107.7,-36.3,40.0,0.50,11.8,20.0,54.5,43.8,0.3,50.0,50.0,90.21,55.0,10/30/2023
D. Russell - C. Wood - T. Prince,LAL,1,6,150.0,110.0,40.0,40.0,0.00,15.4,20.0,83.3,54.5,0.0,65.0,68.9,78.60,63.5,10/30/2023
L. James - C. Wood - J. Hayes,LAL,1,6,107.1,107.1,0.0,66.7,1.00,22.2,0.0,85.7,54.5,0.3,72.2,72.7,108.97,50.9,10/30/2023
L. James - D. Russell - J. Hayes,LAL,1,6,107.1,107.1,0.0,66.7,1.00,22.2,0.0,85.7,54.5,0.3,72.2,72.7,108.97,50.9,10/30/2023
L. James - G. Vincent - J. Hayes,LAL,1,6,107.1,107.1,0.0,66.7,1.00,22.2,0.0,85.7,54.5,0.3,72.2,72.7,108.97,50.9,10/30/2023
A. Davis - C. Wood - C. Reddish,LAL,1,5,90.9,100.0,-9.1,80.0,4.00,25.0,20.0,71.4,50.0,0.1,50.0,50.0,103.21,68.2,10/30/2023
A. Davis - D. Russell - C. Reddish,LAL,1,5,109.1,150.0,-40.9,66.7,4.00,26.7,0.0,100,33.3,0.1,60.0,60.0,105.14,29.4,10/30/2023
D. Russell - C. Wood - C. Reddish,LAL,1,5,141.7,90.9,50.8,85.7,6.00,33.3,0.0,100,62.5,0.1,88.9,86.0,109.31,75.8,10/30/2023
D. Russell - G. Vincent - C. Reddish,LAL,1,5,141.7,90.9,50.8,85.7,6.00,33.3,0.0,100,62.5,0.1,88.9,86.0,109.31,75.8,10/30/2023
G. Vincent - C. Reddish - A. Reaves,LAL,1,5,66.7,83.3,-16.7,50.0,1.00,12.5,28.6,71.4,50.0,0.2,36.4,36.4,112.57,52.9,10/30/2023
A. Davis - T. Prince - C. Reddish,LAL,1,4,100.0,177.8,-77.8,50.0,2.00,20.0,0.0,0.0,0.0,0.1,57.1,57.1,106.43,12.0,10/30/2023
C. Wood - C. Reddish - J. Hayes,LAL,1,4,144.4,100.0,44.4,80.0,4.00,30.8,0.0,100,60.0,0.1,100,94.5,112.29,75.0,10/30/2023
D. Russell - C. Reddish - A. Reaves,LAL,1,4,100.0,177.8,-77.8,50.0,2.00,20.0,0.0,0.0,0.0,0.1,57.1,57.1,106.43,12.0,10/30/2023
D. Russell - C. Reddish - J. Hayes,LAL,1,4,144.4,100.0,44.4,80.0,4.00,30.8,0.0,100,60.0,0.1,100,94.5,112.29,75.0,10/30/2023
D. Russell - T. Prince - C. Reddish,LAL,1,4,100.0,177.8,-77.8,50.0,2.00,20.0,0.0,0.0,0.0,0.1,57.1,57.1,106.43,12.0,10/30/2023
G. Vincent - C. Reddish - J. Hayes,LAL,1,4,144.4,100.0,44.4,80.0,4.00,30.8,0.0,100,60.0,0.1,100,94.5,112.29,75.0,10/30/2023
L. James - C. Wood - A. Reaves,LAL,1,4,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,60.0,50.0,0.5,66.7,66.7,81.90,37.5,10/30/2023
L. James - C. Wood - T. Prince,LAL,1,4,133.3,71.4,61.9,33.3,0.00,12.5,33.3,57.1,50.0,0.0,66.7,66.7,83.50,95.5,10/30/2023
T. Prince - C. Reddish - A. Reaves,LAL,1,4,100.0,177.8,-77.8,50.0,2.00,20.0,0.0,0.0,0.0,0.1,57.1,57.1,106.43,12.0,10/30/2023
A. Davis - D. Russell - G. Vincent,LAL,1,3,183.3,33.3,150.0,66.7,0.00,22.2,50.0,42.9,44.4,0.0,60.0,72.0,91.53,170.6,10/30/2023
A. Davis - T. Prince - G. Vincent,LAL,1,3,114.3,75.0,39.3,100,0.00,22.2,0.0,50.0,33.3,0.0,40.0,59.2,118.29,95.2,10/30/2023
C. Wood - C. Reddish - A. Reaves,LAL,1,3,75.0,114.3,-39.3,66.7,2.00,18.2,25.0,60.0,44.4,0.1,42.9,42.9,103.85,61.5,10/30/2023
C. Wood - T. Prince - A. Reaves,LAL,1,3,140.0,100.0,40.0,50.0,0.00,16.7,0.0,66.7,40.0,0.0,62.5,71.7,92.09,64.0,10/30/2023
D. Russell - C. Wood - A. Reaves,LAL,1,3,140.0,120.0,20.0,50.0,0.00,16.7,0.0,100,50.0,0.0,62.5,71.7,90.00,59.3,10/30/2023
L. James - T. Prince - G. Vincent,LAL,1,3,114.3,85.7,28.6,100,0.00,22.2,0.0,60.0,37.5,0.0,40.0,59.2,118.17,87.0,10/30/2023
T. Prince - G. Vincent - A. Reaves,LAL,1,3,100.0,100.0,0.0,100,0.00,25.0,0.0,66.7,33.3,0.0,40.0,51.0,106.67,54.5,10/30/2023
L. James - A. Davis - C. Reddish,LAL,1,2,50.0,40.0,10.0,0.0,0.00,0.0,33.3,100,60.0,0.3,25.0,25.0,130.91,25.0,10/30/2023
L. James - C. Reddish - A. Reaves,LAL,1,2,50.0,40.0,10.0,0.0,0.00,0.0,33.3,100,60.0,0.3,25.0,25.0,130.91,25.0,10/30/2023
L. James - G. Vincent - C. Reddish,LAL,1,2,50.0,40.0,10.0,0.0,0.00,0.0,33.3,100,60.0,0.3,25.0,25.0,130.91,25.0,10/30/2023
C. Wood - T. Prince - G. Vincent,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,25.0,25.0,0.0,0.0,0.0,193.29,-80.0,10/30/2023
D. Russell - T. Prince - G. Vincent,LAL,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,514.29,200.0,10/30/2023
A. Davis - D. Russell - C. Reddish,LAL,1,31,118.5,118.2,0.3,64.3,2.25,20.9,11.1,85.7,49.1,0.1,62.0,64.5,101.17,53.4,11/1/2023
L. James - A. Davis - C. Reddish,LAL,1,30,128.1,117.2,10.9,61.3,3.17,21.6,17.9,75.0,48.3,0.1,63.0,65.3,100.78,58.9,11/1/2023
L. James - A. Davis - D. Russell,LAL,1,30,124.6,114.5,10.1,70.0,2.63,23.1,21.4,88.5,53.7,0.1,65.4,66.6,101.40,58.8,11/1/2023
L. James - A. Davis - A. Reaves,LAL,1,26,121.4,124.1,-2.6,68.0,2.83,21.8,24.0,73.1,49.0,0.1,60.0,63.7,100.38,56.6,11/1/2023
L. James - D. Russell - C. Reddish,LAL,1,26,128.6,116.4,12.2,66.7,3.00,23.4,13.0,87.0,50.0,0.1,66.7,68.0,101.91,58.3,11/1/2023
A. Davis - C. Reddish - A. Reaves,LAL,1,22,117.8,137.0,-19.2,65.0,4.33,21.3,15.0,65.0,40.0,0.1,58.3,62.2,100.11,48.9,11/1/2023
A. Davis - D. Russell - A. Reaves,LAL,1,21,115.6,140.5,-24.9,78.9,3.00,23.8,20.0,85.7,47.1,0.1,61.8,64.0,100.26,47.9,11/1/2023
L. James - C. Reddish - A. Reaves,LAL,1,19,129.3,137.5,-8.2,65.0,6.50,22.8,16.7,66.7,41.7,0.0,61.8,65.3,101.87,54.7,11/1/2023
L. James - D. Russell - A. Reaves,LAL,1,19,123.8,137.8,-14.0,78.9,3.75,25.0,22.2,91.7,50.0,0.1,65.6,67.4,101.62,54.4,11/1/2023
D. Russell - C. Reddish - A. Reaves,LAL,1,17,119.4,148.6,-29.1,75.0,4.00,24.5,6.7,81.8,38.5,0.1,63.0,65.7,100.78,45.8,11/1/2023
A. Davis - C. Wood - C. Reddish,LAL,1,16,122.6,87.9,34.7,42.9,2.00,15.0,27.3,71.4,56.3,0.1,62.0,66.6,97.68,80.0,11/1/2023
L. James - A. Davis - C. Wood,LAL,1,16,125.8,87.5,38.3,46.7,1.75,17.1,33.3,69.6,57.1,0.1,61.1,65.8,94.65,77.4,11/1/2023
L. James - C. Wood - A. Reaves,LAL,1,13,108.0,114.8,-6.8,50.0,1.25,15.2,33.3,57.9,48.4,0.2,50.0,54.8,98.20,52.1,11/1/2023
A. Davis - C. Wood - A. Reaves,LAL,1,12,126.1,84.0,42.1,40.0,2.00,12.5,50.0,57.9,54.8,0.1,47.7,56.8,98.95,84.3,11/1/2023
A. Davis - D. Russell - C. Wood,LAL,1,12,115.4,72.0,43.4,50.0,1.67,15.2,33.3,93.3,70.8,0.1,60.5,66.6,99.38,88.8,11/1/2023
C. Wood - A. Reaves - M. Christie,LAL,1,12,128.0,111.5,16.5,54.5,1.50,17.1,36.4,66.7,53.8,0.2,56.8,62.7,98.31,61.0,11/1/2023
L. James - C. Wood - C. Reddish,LAL,1,12,137.5,92.0,45.5,46.2,3.00,18.2,33.3,66.7,55.6,0.1,65.9,69.4,94.90,78.1,11/1/2023
A. Davis - C. Wood - M. Christie,LAL,1,11,118.2,66.7,51.5,42.9,1.00,10.3,40.0,81.3,65.4,0.1,44.1,58.3,100.36,106.1,11/1/2023
D. Russell - C. Wood - C. Reddish,LAL,1,11,127.3,78.3,49.0,50.0,1.67,17.9,16.7,91.7,66.7,0.1,71.9,75.1,99.85,83.3,11/1/2023
C. Wood - J. Hayes - M. Christie,LAL,1,10,133.3,109.1,24.2,55.6,2.50,16.1,45.5,69.2,58.3,0.1,52.5,59.5,105.31,63.3,11/1/2023
L. James - A. Reaves - M. Christie,LAL,1,10,105.0,120.0,-15.0,71.4,1.25,18.5,22.2,72.7,50.0,0.2,56.7,59.5,98.46,46.3,11/1/2023
A. Davis - A. Reaves - M. Christie,LAL,1,9,121.1,84.2,36.8,57.1,2.00,14.8,44.4,72.7,60.0,0.1,53.3,62.1,100.40,78.3,11/1/2023
A. Davis - D. Russell - M. Christie,LAL,1,9,73.9,95.2,-21.3,50.0,0.67,7.1,23.1,91.7,56.0,0.1,33.3,42.8,112.34,38.6,11/1/2023
C. Wood - J. Hayes - A. Reaves,LAL,1,9,136.8,126.3,10.5,55.6,2.50,17.9,44.4,60.0,52.6,0.1,58.3,63.0,106.25,57.4,11/1/2023
J. Hayes - A. Reaves - M. Christie,LAL,1,9,136.8,126.3,10.5,55.6,2.50,17.9,44.4,60.0,52.6,0.1,58.3,63.0,106.25,57.4,11/1/2023
L. James - A. Davis - M. Christie,LAL,1,8,84.2,89.5,-5.3,60.0,0.75,12.5,18.2,81.8,50.0,0.2,42.9,46.8,109.66,33.3,11/1/2023
L. James - C. Wood - M. Christie,LAL,1,8,106.3,117.6,-11.4,66.7,1.00,19.0,16.7,70.0,50.0,0.3,58.3,61.8,97.98,47.6,11/1/2023
L. James - D. Russell - C. Wood,LAL,1,8,135.3,75.0,60.3,55.6,2.50,21.7,40.0,88.9,71.4,0.1,75.0,77.3,95.04,84.3,11/1/2023
A. Davis - C. Reddish - M. Christie,LAL,1,7,64.7,94.1,-29.4,33.3,0.33,5.3,12.5,87.5,50.0,0.2,35.0,42.0,115.20,0.0,11/1/2023
A. Davis - J. Hayes - A. Reaves,LAL,1,7,120.0,93.3,26.7,66.7,1.33,17.4,57.1,66.7,62.5,0.2,53.8,61.0,104.60,72.9,11/1/2023
D. Russell - C. Reddish - M. Christie,LAL,1,7,68.8,100.0,-31.3,33.3,0.33,5.6,12.5,87.5,50.0,0.2,35.0,42.0,117.85,8.7,11/1/2023
L. James - J. Hayes - A. Reaves,LAL,1,7,106.7,120.0,-13.3,83.3,1.25,22.7,40.0,71.4,58.3,0.3,68.2,67.3,106.67,52.5,11/1/2023
C. Wood - C. Reddish - A. Reaves,LAL,1,6,120.0,115.4,4.6,20.0,0.00,7.7,33.3,44.4,40.0,0.0,45.5,50.5,99.31,51.4,11/1/2023
A. Davis - D. Russell - J. Hayes,LAL,1,5,63.6,81.8,-18.2,100,0.67,13.3,40.0,85.7,66.7,0.3,35.7,44.4,106.67,52.6,11/1/2023
L. James - C. Wood - J. Hayes,LAL,1,5,110.0,136.4,-26.4,75.0,1.50,21.4,25.0,60.0,44.4,0.2,62.5,61.9,105.37,41.2,11/1/2023
L. James - D. Russell - M. Christie,LAL,1,5,76.9,100.0,-23.1,66.7,1.00,11.8,22.2,83.3,46.7,0.2,40.0,41.0,119.60,16.7,11/1/2023
L. James - J. Hayes - M. Christie,LAL,1,5,110.0,136.4,-26.4,75.0,1.50,21.4,25.0,60.0,44.4,0.2,62.5,61.9,105.37,41.2,11/1/2023
